"_id._bsontype","_id.id","","state","pellrecip.2008","pellrecip.2009","pellrecip.2010","pellrecip.2011","pellrecip.2012","pellrecip.2013","pellrecip.2014","pellrecip.2015","pellrecip.2016","pellrecip.2017","pelldisburse.2008","pelldisburse.2009","pelldisburse.2010","pelldisburse.2011","pelldisburse.2012","pelldisburse.2013","pelldisburse.2014","pelldisburse.2015","pelldisburse.2016","pelldisburse.2017","teachdisburse.2008","teachdisburse.2009","teachdisburse.2010","teachdisburse.2011","teachdisburse.2012","teachdisburse.2013","teachdisburse.2014","teachdisburse.2015","teachdisburse.2016","teachdisburse.2017","teachrecip.2008","teachrecip.2009","teachrecip.2010","teachrecip.2011","teachrecip.2012","teachrecip.2013","teachrecip.2014","teachrecip.2015","teachrecip.2016","teachrecip.2017","iraqrecip.2010","iraqrecip.2011","iraqrecip.2012","iraqrecip.2013","iraqrecip.2014","iraqrecip.2015","iraqrecip.2016","iraqrecip.2017","iraqdisburse.2010","iraqdisburse.2011","iraqdisburse.2012","iraqdisburse.2013","iraqdisburse.2014","iraqdisburse.2015","iraqdisburse.2016","iraqdisburse.2017","acgrecip.2008","acgrecip.2009","acgrecip.2010","acgdisburse.2008","acgdisburse.2009","acgdisburse.2010","smartrecip.2008","smartrecip.2009","smartrecip.2010","smartdisburse.2008","smartdisburse.2009","smartdisburse.2010","seogrecip.2006","seogrecip.2007","seogrecip.2008","seogrecip.2009","seogrecip.2010","seogrecip.2011","seogrecip.2012","seogrecip.2013","seogrecip.2014","seogrecip.2015","seogrecip.2016","seogdisburse.2006","seogdisburse.2007","seogdisburse.2008","seogdisburse.2009","seogdisburse.2010","seogdisburse.2011","seogdisburse.2012","seogdisburse.2013","seogdisburse.2014","seogdisburse.2015","seogdisburse.2016","workrecip.2006","workrecip.2007","workrecip.2008","workrecip.2009","workrecip.2010","workrecip.2011","workrecip.2012","workrecip.2013","workrecip.2014","workrecip.2015","workrecip.2016","workdisburse.2006","workdisburse.2007","workdisburse.2008","workdisburse.2009","workdisburse.2010","workdisburse.2011","workdisburse.2012","workdisburse.2013","workdisburse.2014","workdisburse.2015","workdisburse.2016","pellperc.2007","pellperc.2008","pellperc.2009","pellperc.2010","pellperc.2011","pellperc.2012","pellperc.2013","pellperc.2014","pellperc.2015","pellperc.2016","avepell.2007","avepell.2008","avepell.2009","avepell.2010","avepell.2011","avepell.2012","avepell.2013","avepell.2014","avepell.2015","avepell.2016","statelocalaidperc.2007","statelocalaidperc.2008","statelocalaidperc.2009","statelocalaidperc.2010","statelocalaidperc.2011","statelocalaidperc.2012","statelocalaidperc.2013","statelocalaidperc.2014","statelocalaidperc.2015","statelocalaidperc.2016","avestatelocalaid.2007","avestatelocalaid.2008","avestatelocalaid.2009","avestatelocalaid.2010","avestatelocalaid.2011","avestatelocalaid.2012","avestatelocalaid.2013","avestatelocalaid.2014","avestatelocalaid.2015","avestatelocalaid.2016","state_abbrev","name","path"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,59]}",,"ID",30259,13193,15930,52602,52255,49014,47638,45344,42925,43583,92005205.13,24466831.32,30386908.19,191313491.89,193778491.87,182424398.88,177725244.88,168945155.63,156287265.24,177074431.1,421658,26283,70826,535747,535329,405593.4,373773.75,266652.5,150785,102651,124,25,43,179,187,158,131,99,74,48,0,2,0,2,3,0,1,1,0,4857,0,10160,13284.5,0,5419.58,5511.52,2653,910,1111,1991690.44,539581,574201.25,1071,472,576,3307960,931130,1174778.34,5929,6162,5537,5633,6747,5162,5753,6344,6828,6096,5969,2690680,2768833,2663964,2662572,2571640,2486198,2630731,2935411,3194029,2830528,2788847,2112,2012,2030,2089,2010,1906,1985,1895,1988,1814,1671,2725216,2523958,2556370,2858575,2682258,2569641,2663278,2635779,2925014,2644145,2490383,0.361232084883997,0.361232084883997,0.418599185208399,0.477336542318492,0.474257083621285,0.430918996159686,0.4132747681796,0.399665880503145,0.377696456086287,0.352746693794507,3312.78189390618,3312.78189390618,4107.79356166947,4229.36168067227,4188.1349726776,4096.87502590674,4183.70311761927,4125.38259159085,4223.45206527282,4224.24705599615,0.351334230738776,0.351334230738776,0.256424318395487,0.334777376654633,0.371112646855563,0.373582209520407,0.3867252318204,0.0771422955974843,0.048728813559322,0.0947778908104442,636.451205769664,636.451205769664,443.007027192178,501.182362808531,616.457402234637,607.015778149653,671.722614840989,3757.16050955414,2936.89130434783,3019.37835420394,"ID","Idaho","idaho"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,60]}",,"IL",266074,102534,115402,396108,362225,345949,323768,288691,264537,258616,740745701.32,166185900.69,191141156.66,1321467969.76,1221906002.07,1186177733.64,1130888379.39,1023539829.31,943174776.71,985621369.04,1104124,593247.5,737443.5,4653032.56,4057380.85,3488947.66,4124031.22,3501527.77,2890556.03,2570072.08,334,314,426,1514,1327,1156,1343,1237,1002,941,1,1,1,0,0,0,1,0,1850,5550,5550,0,0,0,2709,0,14865,5172,4282,11620260.56,2498752.69,1900891.26,3284,1151,1055,10437991.37,2095504,1733817.2,47693,51124,51914,64192,57919,55044,59535,57495,56556,54513,54589,51971743,52807336,53865973,59135633,55269293,48059974,49939558,45486007,45053046,45043476,46937357,31485,31724,31427,34984,33836,32647,32705,29935,29805,28189,27763,54816482,58813324,62137633,68844439,64515743,63312021,62524346,56941247,55728171,53335267,51951339,0.390171512396483,0.390171512396483,0.456512920010583,0.489924552623597,0.480471805981826,0.460029273457694,0.457722528439076,0.433109139207596,0.417328536722108,0.408929502017864,3390.46502579348,3390.46502579348,4161.82151688432,4250.25523805839,4201.82844856379,4196.95229713873,4368.69727249435,4447.14699203967,4405.85521970333,4428.61045581175,0.219819020733299,0.219819020733299,0.23184584178499,0.252900363967243,0.269844135523861,0.261333084197523,0.2718956896276,0.275736166845645,0.250175200897029,0.279337801316156,3706.63521378133,3706.63521378133,3676.67088896497,3632.04354995877,3467.99405292893,3470.96806355511,3525.89197349331,3550.90247202066,3649.2153228442,3550.50822161482,"IL","Illinois","illinois"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,61]}",,"IN",176966,75667,109910,281460,257658,246163,224694,193025,142275,127666,480442580.63,112956649.73,172260755.59,934102189.3,867825511.94,837126945.43,781461673.09,682906574.85,486720417.66,490360610.3,202000,155667,175143,912751,570996.4,365893.05,401788.03,389598.2,455124,398396,52,82,97,272,174,118,124,124,144,130,0,2,1,2,1,2,2,2,0,5959.46,5550,10160.5,5317.44,10706.43,10826.77,11040,13407,2528,2988,10049798.41,1361722.72,1851578.12,1877,1155,2110,5474013.78,2360913.87,4738265,33804,35966,34768,38459,46885,47816,64178,55370,62564,41069,38359,23606125,24545890,24849575,25879743,24492150,24101474,27995142,24337240,29095675,23243540,22570307,15482,14809,14383,16689,17124,15073,15767,15773,15026,13520,12854,19484503,19171978,20382876,25790386,28964716,23360060,24213784,26076640,23496819,19547586,18682486,0.311474427177773,0.311474427177773,0.411228813559322,0.459660129214211,0.437559279165349,0.409032491926448,0.409022580961406,0.395503985947845,0.367537669273317,0.349571666027362,3457.36781332692,3457.36781332692,4215.56970633694,4294.11178588198,4106.60596098266,4245.92124874119,4352.03986737507,4398.91702609216,4455.11270462801,4432.53443411015,0.234748467728642,0.234748467728642,0.233234463276836,0.253205174324072,0.252924438823901,0.237741382719304,0.248145485441652,0.26167072017295,0.268375149550049,0.266279430836393,4206.72799233961,4206.72799233961,3709.25501120329,3663.81155878843,3919.7015,4288.14540162173,4629.29670112596,5253.87936487446,5819.99890166688,5776.40444505419,"IN","Indiana","indiana"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,62]}",,"KS",51341,18036,21979,81850,84411,83543,79800,72001,65657,64710,144813652.64,26215168.91,34319861.81,277815993.22,287531382.5,291138655.03,281452856.74,256985430.57,236330339.02,248676607.45,679218.5,106436,107993.01,1311354.32,1271338,1568037,1760184.77,1489025.58,1311694,1188545.26,227,78,90,463,468,589,663,597,563,485,0,2,1,2,0,3,4,4,0,11100,5550,7620,0,16059,20316.16,17570.78,3838,369,460,3034835,194859.62,232047.25,570,46,67,1806193,76000,89206,14128,15504,14385,13927,15325,15306,16397,13886,15008,14724,14631,7344948,7902213,7473293,6935761,6938020,6831200,6992624,6897971,7216691,8020447,7876728,6831,6670,6258,6824,6316,6168,6293,6151,6014,6040,5808,8493520,8934330,8907578,10110444,9359324,9149024,9230844,9009734,9216836,9304080,8840052,0.312043135268148,0.312043135268148,0.41017316017316,0.465536760788492,0.459322092104811,0.443766198335834,0.430087948330356,0.418028169014085,0.384012423278858,0.383466900867274,3373.64652673084,3373.64652673084,4136.98095316623,4049.05521779558,4016.50990654206,4080.96111580727,4240.4844636153,4279.49022911051,4278.28239938379,4283.79196488215,0.112072085112543,0.112072085112543,0.114989177489177,0.104088971763452,0.105189051821835,0.102612194789251,0.106499931290367,0.107359154929577,0.102861791022702,0.102023639623815,1639.03616402971,1639.03616402971,1695.57911764706,1585.6660268714,1642.1727064969,1719.00498504487,1686.9535483871,1668.86716956379,1816.81703810208,1746.61585365854,"KS","Kansas","kansas"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,63]}",,"KY",88582,28602,33621,132953,125480,118567,114314,102392,96844,95942,260400865.12,43297844.11,52910211.57,462041712.34,441463155.13,423497042.69,414769281.15,376045723.58,355178333.27,371295190.62,904822.09,298775,286502,1772087.84,1654814,1348794.15,1212580.54,1282462.63,1529886.63,2017065.81,284,185,162,588,574,486,425,451,533,667,0,0,1,0,0,1,1,1,0,0,5550,0,0,5353,5413.76,5511.52,7977,752,1280,5915202.66,372336,622242.8,761,101,171,2356881.86,260081,295535,19865,20022,20610,25026,23726,21833,22299,18776,20154,19589,20385,11579523,11906575,11882659,12930362,12284630,12654888,13236332,11338786,12421424,11777123,12315720,10635,10407,10417,10848,11328,10912,11063,10606,9748,8899,8698,20848062,21561122,22490898,26875739,28963733,28702713,29360413,28736431,20522892,15561544,16633058,0.422190316662678,0.422190316662678,0.506729890592971,0.537917606066817,0.529680490206806,0.512565402445306,0.496530692182866,0.48868560423688,0.456720351390922,0.452274754683318,3616.52030984319,3616.52030984319,4685.76966565942,4209.75523909316,4239.05045705727,4217.8754958481,4305.62545782386,4333.25441900898,4405.4207860486,4348.4869165023,0.61806386429502,0.61806386429502,0.587957817786669,0.594691535150646,0.628925484188642,0.626643532951988,0.643724469811426,0.650797247160781,0.67493411420205,0.684061849539102,2242.79880409533,2242.79880409533,2319.93207880035,2277.06315698777,2398.76873559219,2412.23274929699,2533.26682023644,2511.12267722703,2588.8371729793,2645.44290371658,"KY","Kentucky","kentucky"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,64]}",,"LA",83348,32924,35277,119216,111864,110741,110130,105169,103701,105527,255321767.55,48918468.19,54827308.76,435007907.2,411026143.27,409647425.8,411539848.55,395114848.38,389485168.33,422840018.56,657297.28,358589,219361,1663848,1543553.4,1298188,1279870.8,1017258.71,1077796.53,1270320.57,252,225,143,596,565,511,465,436,470,496,0,0,0,1,1,0,2,2,0,0,0,5238,5311,0,10832.58,11040,7185,1743,1883,5340170.33,868981.05,868855.06,664,134,245,2018570,266522,415992,22819,18045,18652,17213,15171,17293,15785,13901,13913,13424,14058,22147433,12395203,12795099,10938453,9240536,9067872,8634311,8150826,9059701,9704539,10370503,8733,7760,7680,8798,8489,7836,7555,7498,6670,6942,7212,11167290,10886302,11798140,13904732,14222433,13312266,12542239,12249896,11043110,11497185,12211260,0.439919227307009,0.439919227307009,0.492241479585902,0.530694258395307,0.525098355216381,0.499962614959001,0.516652561358092,0.518164243930607,0.50187293426368,0.503576897010467,3374.40509899347,3374.40509899347,4134.85977598185,4295.59970406476,4252.25166997653,4362.70518444666,4467.44883407208,4494.6065216338,4548.36479828284,4589.56135978467,0.434980415054862,0.434980415054862,0.425264627195533,0.467065453369671,0.477082049580509,0.483513196919473,0.467740329566386,0.474454570560619,0.494038437997307,0.479931725193905,2955.86134571285,2955.86134571285,2729.29578774617,2767.38218859714,3064.12747143567,3550.05180412371,4164.97259326273,4597.25129643348,4683.80910847911,3756.21626569038,"LA","Louisiana","louisiana"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,65]}",,"MA",90350,25711,27259,140334,140533,141336,138686,130168,122556,125005,264301724.47,43559775.01,43523885.04,485970327.66,491881758.25,503016024.5,498794821.14,475608868.45,449018035.2,488400626.67,812000,281500,899095,3175424,2456102,2397718.9,2081080.92,2003469,1790132.5,1662837,237,121,439,994,751,771,663,634,578,511,0,0,0,0,1,1,0,1,0,0,0,0,5311,5382,0,5529,11090,1259,970,9351635.42,723726,638495.75,1556,241,270,5176092,544672,644500,39281,41400,41471,44084,45059,45061,45514,44699,46493,46619,46198,45485922,44578595,44370968,45908561,43468676,41709680,41178548,40008674,41655077,44536149,42065548,37097,36926,37158,40706,40872,41927,39700,38774,37821,36300,34683,53164011,55222175,57220185,61828819,59938934,58671896,57009696,56113784,53712386,55518137,55980333,0.299333308686704,0.299333308686704,0.367623358771389,0.376378624574963,0.361947700631199,0.357242164638587,0.356541472519504,0.339776620338133,0.321989153203822,0.313294561183038,3515.49872375463,3515.49872375463,4175.88369919092,4113.46424642464,4077.8094882198,4175.23595255745,4219.54425278698,4265.78199032708,4343.82042598699,4382.83288246269,0.244408296055307,0.244408296055307,0.253720908185998,0.270831503532039,0.265503027180214,0.265164254597937,0.280955002618469,0.281160348717377,0.276650692989756,0.22890668381214,1963.40508243836,1963.40508243836,1731.56886647051,1507.6865415798,1613.19703071176,1735.07020872865,1608.1397027195,1748.79360047551,1809.38450368219,1805.51643791893,"MA","Massachusetts","massachusetts"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,66]}",,"MD",80845,33813,32440,134348,128096,122662,121436,112443,108310,107486,222811593.59,53897559.02,50442156.34,433233622.28,413134613.19,405460135.25,402787092.47,377377974.39,365105280.79,381423170.77,171090,98500,35360,669144,665482,558441.6,483050.3,422028.5,571322.5,641613,54,46,24,211,210,193,153,139,183,218,0,0,0,0,0,1,1,0,0,0,0,0,0,5353,5413,0,5246,835,983,4099714.5,392133.75,614604.25,682,187,275,2270813.45,427400,582000,21561,20749,21757,23391,23740,22904,22682,21251,22654,21079,20665,15224055,14858935,15167637,15423143,14855163,13800438,14054643,13729537,14551109,14741886,15209388,8427,8361,8567,8971,8655,8317,8294,8115,7866,7355,7011,14752318,14301409,15438898,17023542,16800643,15861429,15613026,15130272,14682984,14303406,14015764,0.355088218078435,0.355088218078435,0.402483154479661,0.443431449162108,0.448770351426027,0.413111541311154,0.422616300255071,0.405594584893082,0.40297319502927,0.378397961223266,3596.84769810432,3596.84769810432,4126.22823334883,4210.05624632857,4153.02818908055,4135.7866358114,4217.82876357993,4157.92388899425,4212.54609748327,4195.68425222846,0.177397775733757,0.177397775733757,0.16244488811247,0.162498914647912,0.140090882104446,0.143304414330441,0.186420502854367,0.167529870263063,0.146015199753518,0.165900459724166,2663.91751119491,2663.91751119491,2487.16579183203,2427.03526582955,2650.05493072535,2665.98132088059,2757.03309877508,2823.19207223753,2951.90311236153,2996.54728915663,"MD","Maryland","maryland"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,67]}",,"ME",20773,4133,4515,31643,30823,30286,28684,26343,24588,24350,60499046.01,6300614.54,6638369.47,109595745.88,109810508.64,109220077.31,104287202.15,96850712.03,90169802.24,94020935.82,0,8001,5000,175700,184823,104675,43616,72422,39412,45936,0,4,4,46,56,37,18,29,15,17,0,0,1,2,1,1,0,0,0,0,5550,10319.06,2655.38,5353,0,0,2590,245,91,1983567.59,141940,33754,231,59,46,756889,106882,113000,10487,10874,10141,12022,11567,12403,12399,10658,11275,10974,10048,9350369,8869974,8376595,9098139,8902263,8653262,8883089,8771396,8794740,8816527,8882385,6646,6615,7016,6855,7105,7184,7012,7192,7031,6969,6519,9854512,10333509,10560570,10410970,10789840,11100288,10751908,10913994,10685046,10726348,10287155,0.350881429606375,0.350881429606375,0.433829477430836,0.471360481645623,0.465731246627091,0.444800439399487,0.447585827060767,0.422890197293668,0.422758409160618,0.382227511653278,3520.6446432668,3520.6446432668,4201.90956554167,4041.75997871208,4049.77327153341,4107.36674212801,4096.23051681706,4184.47557401075,4228.71801692866,4214.13855734302,0.282862432584722,0.282862432584722,0.27447015046109,0.296596705410151,0.29699586256521,0.311058220432076,0.278226546722967,0.310298522879868,0.283304365606789,0.249925617375781,1286.55663062038,1286.55663062038,1167.21455938697,1168.26360304483,1106.79164142944,1101.69688051795,963.805344770703,1066.74600532623,1547.57307831108,1677.37619047619,"ME","Maine","maine"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,68]}",,"MH",892,225,317,1235,1276,1213,1226,1182,1186,1222,2830243,336726,432377,4677919,4739957,4635905,4748497,4608438,4567844,5226655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,170,"NA","NA","NA","NA","NA","NA","NA","NA","NA",68452,68447,"NA","NA","NA","NA","NA","NA","NA","NA","NA",81,50,"NA","NA","NA","NA","NA","NA","NA","NA","NA",60694,31695,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,0.977443609022556,0.98695652173913,0.994490358126722,0.963746223564955,0.98326359832636,0.99388379204893,0.996336996336996,0.996336996336996,2366,2366,4849.26153846154,4754.62114537445,4619.43767313019,4504.36677115987,5005.15744680851,4810.38153846154,5008.32352941176,4989.49632352941,1,1,0.0075187969924812,0.0173913043478261,0.00550964187327824,0.0876132930513595,0.0460251046025105,0.00917431192660551,0.00732600732600733,0.0402930402930403,2365,2365,2000,1000,1000,2578.79310344828,1825.81818181818,266.666666666667,1630,1104,"MH",,
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,69]}",,"MI",225572,103785,105667,333187,307933,285148,263693,228596,206085,199512,618985587.03,156227902.15,160991204.69,1089873327.02,1017080846.65,959879202.11,894562952.57,789646914.02,716652861.65,746115018.03,1734490,536687,431516,3717919,2979802.67,2455285.4,2063101.7,1722605.62,1499515.6,1387114.5,548,334,308,1176,1003,851,738,647,543,479,1,2,3,4,4,2,5,1,1388,11100,16650,20479.5,19927.52,8044.15,26440.58,5529,10459,1228,1129,8425942.5,645257.75,562570.75,2213,940,933,6861978.62,1695972.5,1465309,44419,48252,52249,61279,67549,63096,67318,60333,57791,52406,49891,34810839,35903899,35224737,36439879,34258289,34861626,34458834,31632903,33030668,33666202,32742152,19448,18561,20669,25049,23372,23366,22491,21703,19856,19450,18646,31404702,31663139,33581389,42848850,39124753,38992095,37494589,35710393,34282402,33668027,33031911,0.391836024196005,0.391836024196005,0.479377538351466,0.494625704710774,0.481345923919674,0.457675449519351,0.444622875422346,0.421732401131451,0.396098190504956,0.381550376875735,3489.14438027543,3489.14438027543,4395.33037027282,4454.10806462577,4303.60607289502,4272.33734185825,4331.36900806149,4392.53907238674,4444.87459706769,4423.79987675801,0.403433569781105,0.403433569781105,0.172250163085794,0.163873975857702,0.162360002928043,0.174802012252827,0.190778401572477,0.181058867481454,0.173000356956534,0.208436484337183,1808.4647537889,1808.4647537889,1819.54309449637,1808.56815539293,1733.31973249173,1866.67424134492,1807.92262626263,2050.30663227708,2320.04206015396,2118.96025479398,"MI","Michigan","michigan"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,70]}",,"MN",100328,47058,59143,176788,172180,161721,150607,136554,124428,120700,269188001.14,62355807.52,78438607.62,561715237.06,550632227.27,526533725.19,495197814.2,451269250.13,407495998.97,425048944.46,798716,569156,520428,5021423.97,4562932,3777287.44,3949033.17,3185945,2310967.44,1762695,272,461,429,1602,1498,1288,1367,1133,823,590,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5419.58,5529,8097,826,807,6417149.5,383233.5,332479,1068,382,454,3255421,541582,621215,22884,23272,22746,30432,37147,36614,34099,30128,31921,31478,28375,22673043,22880049,22187849,24090897,24555254,24403591,25014485,23831203,24961994,24742278,23751119,13195,14311,13976,15577,15026,15260,15077,14247,13079,12846,12300,20218116,22562930,22547815,26110134,24573032,25761065,25902718,24521443,23746964,24629925,23820708,0.308116928903842,0.308116928903842,0.387491928066845,0.417719128938866,0.399669189287171,0.389458135009027,0.384878154393899,0.36885901344395,0.348444330161995,0.343081601621896,3327.44396495358,3327.44396495358,3977.86567013433,3989.66008738888,3989.77776517943,4021.71770018061,4075.8758672417,4140.35776708895,4208.80208102723,4186.25011079923,0.354815963897899,0.354815963897899,0.443242079721347,0.390886585826375,0.377577377985227,0.371474126005299,0.368976881810965,0.378179819081413,0.354975572126511,0.371312721743538,2150.05933454463,2150.05933454463,2249.4869100702,1810.27533276084,1934.3710993759,2155.71305939532,2317.69859173295,2548.15455266288,2778.51973922492,3069.91864591865,"MN","Minnesota","minnesota"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,71]}",,"MO",116404,46686,55500,185896,176537,166809,156723,141845,129267,123518,328205816.68,67430581.41,80926500.34,623939234.06,596111705.19,573155878.48,543709993.07,497589294.95,457366664.92,473559809.57,1071030,257850,245463,2037735,1973595,1590587.1,1435185.9,1203149,1247937,1506190,334,172,168,676,658,563,512,456,442,545,0,0,0,0,0,3,2,2,0,0,0,0,0,11844.85,10827.54,11022.52,7586,1604,1436,5910565.24,968883.75,763711.87,1084,345,291,3326252.55,775687,471627,24743,26656,26813,27958,24906,24467,24919,24436,24391,23447,22996,18259439,18269680,18097955,18237387,16465810,15919291,15649738,14779518,16122899,16114752,15714469,14730,14057,14226,15403,15374,14710,14475,13984,13006,12575,12075,23632985,24243386,25784590,28244132,26226828,26220766,25673856,24877289,21762170,21336224,20395612,0.389156585908279,0.389156585908279,0.466092057221524,0.485735451477488,0.486407040857148,0.465310098495508,0.461376986392178,0.454029574861368,0.424010041775355,0.413827344380314,3588.4693479955,3588.4693479955,4476.91578913574,4299.9431302108,4226.36066511711,4227.60866868264,4246.92385057471,4319.27354150552,4294.89536981359,4267.55013997201,0.291353573474408,0.291353573474408,0.280166995869995,0.320586056465553,0.348668533560607,0.354854421474185,0.370817758300035,0.372273567467652,0.37070233588954,0.37967272802499,2573.02995431678,2573.02995431678,2224.72675319126,1512.47139776112,1495.69689713659,1645.2162574348,1770.31592015096,1930.93142999007,2126.96031955981,2377.95292322781,"MO","Missouri","missouri"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,72]}",,"MP",554,0,320,995,1066,1012,1026,939,899,985,1610928,0,802602,4022379,4383707,4038695,4210661,3909642,3776185,4258562.12,0,0,0,0,182454,187000.75,154807,98792,71222,80791,0,0,0,0,60,55,49,31,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,98,114,71,141,173,142,121,138,138,107,30659,21810,67000,6600,20800,68999,93488,27200,41300,41550,43750,27,29,31,22,15,27,22,14,32,31,25,22771,25545,49177,44885,24300,41009,63532,27405,32633,33080,35164,0.677165354330709,0.677165354330709,0.746153846153846,0.763313609467456,0.869090909090909,0.868055555555556,0.86328125,0.868613138686131,0.814655172413793,0.813868613138686,3672.25581395349,3672.25581395349,4394.02577319588,4600.57751937985,4752.6359832636,4821.532,4793.38914027149,4796.40756302521,4676.17989417989,4813.83856502242,0,0,0,0,0.698181818181818,0.430555555555556,0,0,0,0,"NA","NA","NA","NA",1265.56770833333,894.854838709677,"NA","NA","NA","NA","MP",,
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,73]}",,"MS",80612,33100,33257,107152,96540,91447,87851,82796,80031,78281,258937248.43,59502944.32,66798165.74,414532488.98,370687542.99,359093466.68,351717301.34,335141762.58,325859332.71,341608953.35,487644,279635,210866,1133949,1259114.5,847484.8,831380.9,737606,564604.5,555698.26,173,208,172,432,440,299,301,270,208,201,0,0,0,0,1,3,2,0,0,0,0,0,5311.71,11379.33,8494.58,0,6259,536,504,4757320.72,326656.25,259947.28,553,41,104,1705015,75355,158623,15169,14177,14766,15999,14360,14114,11963,13065,20049,14195,12281,9559229,9499289,9277356,9436387,9055477,9165190,9008687,8964026,9468661,10003810,9732770,8609,8067,7945,7636,7018,6751,7406,7131,6862,6592,7010,10609362,10454123,11168266,11665367,10839532,10224845,11236087,10558387,10585201,10420225,10903767,0.535853215767635,0.535853215767635,0.597875149691405,0.627275649455013,0.611478485528865,0.602786251139973,0.596807022007378,0.585888324873096,0.56583617976023,0.555275651584149,3765.14670296431,3765.14670296431,4595.80062657285,4681.89145625641,4565.20280669986,4530.56683013356,4563.64675476926,4729.98169005949,4733.88571935847,4752.81457569941,0.248573651452282,0.248573651452282,0.200540424355943,0.200841588498291,0.183864915572233,0.224346677568477,0.243448670652589,0.257258883248731,0.2421806978769,0.244065497529309,893.76630151278,893.76630151278,808.323533915174,928.931470973374,992.11993977919,983.804737874965,1337.55845852384,1539.76650881347,1599.90846238938,1659.7188037581,"MS","Mississippi","mississippi"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,74]}",,"MT",15740,3408,4025,23789,22230,20818,18999,17245,16244,15729,47932396.18,5387804.62,6394357.8,86863064.33,81480591.5,77175802.78,71406381.2,65255147.54,61471948.93,62272271.24,12000,4000,3000,68500,58244,68273.4,96814.1,66008,44072,40343,3,1,2,21,20,20,29,20,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,159,75,948514.39,95441.5,45191.5,264,27,13,813855.23,43587,28500,4110,3883,3610,3398,3534,4123,4243,4074,4249,4093,4288,2978563,2977066,2806899,2572648,2284684,2294804,2288105,2271209,2541691,2339479,2414303,2254,2207,2105,2130,2271,2185,2199,1967,1912,1959,1923,2880405,2914184,2967471,3329150,3251083,3287512,3161089,2964725,2849508,2964794,2889634,0.325657894736842,0.325657894736842,0.388368654509611,0.435237329042639,0.435512897420516,0.405077399380805,0.395657568238213,0.378636030310438,0.353489543965734,0.332163889236938,3409.87567987568,3409.87567987568,4253.10120558376,4128.72035912332,4008.55426997245,4174.62519107307,4102.41705863907,4166.1885087153,4226.33570919458,4194.09241795549,0.181300607287449,0.181300607287449,0.176688023656974,0.151017124468452,0.175764847030594,0.155417956656347,0.158064516129032,0.136274749450012,0.109851347946586,0.110011276782358,1756.60990928123,1756.60990928123,1806.90167364017,1884.20319634703,1979.58361774744,2141.44860557769,2002.08791208791,2363.12107623318,2900.0630733945,2616.08428246014,"MT","Montana","montana"
