,STATE,YEAR,TOTAL_JAIL_ADM,ASIAN_JAIL_POP,BLACK_JAIL_POP,LATINO_JAIL_POP,NATIVE_JAIL_POP,WHITE_JAIL_POP,ASIAN_PRISON_POP,BLACK_PRISON_POP,LATINO_PRISON_POP,NATIVE_PRISON_POP,OTHER_PRISON_POP,WHITE_PRISON_POP
17,ARIZONA,2003,206119.0,0.4734528238079134,11.82786608048698,37.79168075752452,5.689888400405817,47.784917145755834,0.1980938142403289,14.393571295085032,38.23210614838348,4.900018688095683,1.588488133059241,40.68772192113624
18,ARIZONA,2004,241603.0,0.5518136817333441,12.521301631096323,37.78300738456545,5.769698936947172,48.48656982877546,0.24367848566181666,13.875547393699675,38.0915383528747,4.98658002542732,1.4479446249470265,41.35471111738946
19,ARIZONA,2005,190113.0,0.4761109254928166,13.222519211493486,40.043434680922154,5.913798864016037,45.67323755429335,0.24283280779964483,14.352506252038708,38.450944148454205,5.034250299010547,1.5077380305171977,40.411728462179695
20,ARIZONA,2006,174922.0,0.46331395838598266,13.267626990144048,37.25886614438548,4.363575098980709,40.04717378485385,0.27153101719696443,15.028197451785838,39.66441551207965,4.177400264568684,1.3646174197591032,39.49383833460976
21,ARIZONA,2007,211236.0,0.4992511233150275,12.614411715759694,43.40988517224164,5.242136794807788,43.35996005991014,0.2871719671279748,14.086701493905233,39.54113585678062,4.836098127272172,1.27699874744142,39.97189380747258
22,ARIZONA,2008,193454.0,0.6080567519635166,13.461700869858964,41.59277088083776,5.3711679756777295,40.83269994088337,0.3035227028849986,14.651868657448569,41.68685041542754,4.791979642517705,1.327528589385903,37.238249992335284
23,ARIZONA,2009,213458.0,0.5485640529202969,12.141013230074217,36.64891900613101,6.897386253630203,39.27073249435302,0.3067748501963933,14.249261733421257,41.82172654032512,4.802316580177184,1.3589839158232748,37.46093638005677
24,ARIZONA,2010,175690.0,0.5923378236361899,12.41043278876469,35.94153052450559,5.28327123340021,40.651571605999806,0.29954327065662256,14.363248116732901,42.45506850940151,4.300373687644581,1.3375645056053147,37.244201909959074
25,ARIZONA,2011,180160.0,0.8525149190110828,12.446717817561808,40.332480818414325,5.089514066496164,42.65984654731458,0.27003672499459924,14.085115575718298,42.830524951393386,4.2206740116655865,1.2394685677252106,37.354180168502914
26,ARIZONA,2012,179036.0,0.7029053420805998,14.048734770384256,37.66635426429241,8.069353327085285,45.48266166822868,0.1972799282618443,14.598714691376477,43.078762516813626,4.60020923628755,1.3301449708563742,36.194888656404125
27,ARIZONA,2013,168134.0,0.5149501661129569,14.053156146179402,35.96345514950166,4.700996677740863,39.62624584717608,0.2605494194279241,14.466156896063437,43.557065986972525,4.389691305579156,1.396205041064854,35.9303313508921
28,ARIZONA,2014,178259.0,0.6659354434346599,14.133500470072077,34.863679097461606,4.802569727358195,45.87903478533375,0.3149729279466889,14.126926280716368,42.25322782174094,4.219596001665972,1.3457934194085797,37.73948354852145
29,ARIZONA,2015,177576.0,0.4388064464656135,19.411201531833413,23.34450295197064,4.667304930588799,43.46577309717568,0.39390433048573326,14.059922696275143,41.030059824220196,4.281247691966813,1.1718653831950565,39.06300007385706
30,CALIFORNIA,2001,938170.0,1.9667538556093938,25.927990509269183,40.272715578234205,0.7232394265540356,30.23741120306448,0.8734328598879318,31.86686195729585,35.61052956906167,0.8364799312003655,3.4910439538289957,27.131512113841893
31,CALIFORNIA,2002,1003247.0,1.9537605251890966,25.76138147566719,39.5447409733124,0.8248893963179676,29.1565577279863,0.8646581722436127,31.220974080101616,36.12842191614073,0.8633350533878459,3.5148652403445406,27.22912449225314
32,CALIFORNIA,2003,1052556.0,2.184155885641271,24.538146196028325,39.856519192887184,0.8398551882020976,29.167332162061438,0.8722259799658582,30.400360743389054,36.484040325957416,0.8786678261989885,3.615808290656102,27.55306470834541
33,CALIFORNIA,2004,1145837.0,2.151939549424514,24.820905356717276,42.26633581472291,0.714976658114985,29.176655311155038,0.8504101709317906,30.64679543746119,37.14154982514626,0.7700101317122594,3.80560185639115,26.591495898290685
34,CALIFORNIA,2005,1149246.0,2.5628375225015003,23.600240016001067,43.992266151076734,0.7493832922194813,30.503366891126078,0.7834612264110044,29.71330893145798,37.96039959619232,0.7667391290883979,3.854133764391842,26.73677560803404
35,CALIFORNIA,2006,1101550.0,2.104452713974079,23.89708712947517,41.40510714744001,0.6980623636596947,28.63338893879122,0.761579681421126,30.078421297315817,38.38850962832465,0.74139323203406,4.011598032738751,25.838043504856984
36,CALIFORNIA,2007,1057422.0,2.2153893656164367,24.701205470287796,42.57098380269912,0.7153057417437507,27.640906225475693,0.7588992553494653,30.316321599821585,38.91449528553198,0.7564212169646508,4.124075381927666,24.94331487194737
37,CALIFORNIA,2008,1120085.0,2.2304737842769464,24.852939299978306,43.30538861029233,0.7656088504383111,26.511758475927984,0.7518333641461762,30.35989400382079,39.266038084673696,0.7931225734886301,4.229987058606027,24.41794539964257
38,CALIFORNIA,2009,1059872.0,2.0478995901639343,24.72720286885246,44.6951844262295,0.7735655737704918,25.91188524590164,0.7695360460357421,30.15638758324755,39.847208959111036,0.784418290278174,4.367938685153721,23.90336462738581
39,CALIFORNIA,2010,989287.0,2.0513464139787194,23.967702798811867,41.90129551381277,0.6372979681769374,26.323055683387018,0.7476335632921547,30.095940959409596,39.93839242740253,0.780362586234558,4.433819990373817,23.821594737686507
40,CALIFORNIA,2011,933253.0,2.0124231004126134,22.65204891781985,42.8075611100353,0.7015923614317847,27.371039578150835,0.7558755028583527,30.14891664902251,40.750935140094576,0.7234102618392264,4.680640835627073,22.73978403557061
41,CALIFORNIA,2012,990367.0,2.0043560971575087,23.40575115105732,43.27286261751813,0.6451435030740812,29.904055581594115,0.9501900380076015,30.277593980334526,41.265945496791666,0.7855417237293612,4.7347931124686475,21.874374874974993
42,CALIFORNIA,2013,914533.0,1.7863144016751547,25.76713284905514,39.83145050797508,0.5338262285758602,28.734844763849754,1.0081900847035374,30.08454783258595,41.517189835575486,0.7263639760837071,5.367152466367713,21.184448181365223
43,CALIFORNIA,2014,988612.0,2.113602997013112,22.3257226750367,42.99979749911406,0.613830810509796,29.758770819622338,1.0675909878682843,29.584440593106105,42.30464086269979,0.7225110725977277,5.029847872135567,21.18005006739842
44,CALIFORNIA,2015,885753.0,1.986981843096951,20.90327737809752,41.519641429713374,0.6437706977275323,27.021240150736553,1.1614207768985887,30.038184841369976,42.82968892305378,0.6901680300131182,4.886322808131617,20.275565879295794
45,COLORADO,2001,124753.0,1.0759299108515217,23.624346756839838,30.21826006762988,1.1220411927451583,57.792806640024594,1.0696016121531546,28.99550457293443,26.112230661912882,2.2012091148659123,0.0,41.62145403813362
46,COLORADO,2002,130783.0,0.8832059056156077,23.727919852359612,23.92565251779594,0.9491167940943843,58.85842341154759,1.1076060287416754,27.276550998948473,26.519453207150367,2.2222222222222223,0.0,42.87416754293726
47,COLORADO,2003,140473.0,1.1446663419386265,21.553823672674135,22.56453969800292,0.754992693619094,58.84072089624939,1.2018741087797924,26.72642085964555,27.303592041827933,2.071026006654444,0.0,42.697086983092284
48,COLORADO,2004,168391.0,0.8558558558558558,17.8490990990991,24.966216216216218,1.0810810810810811,59.13288288288289,1.2211838006230529,24.67289719626168,28.947040498442366,1.9937694704049844,0.0,43.165109034267914
49,COLORADO,2005,192002.0,0.8071025020177561,18.462469733656174,26.039144471347864,1.0895883777239708,61.91485068603713,1.1536876802637,23.668255930307847,29.436694331626345,1.7246453587615518,0.0,44.01671669904055
50,COLORADO,2006,192761.0,0.8460394198586836,17.385645221271847,24.02380066939383,0.9297136481963555,57.61435477872815,1.1847813994882634,23.206140838802984,29.76415619089999,1.9245744799199023,0.0,43.92034709088886
51,COLORADO,2007,182938.0,0.9310798502175893,17.98400971561583,25.35168505212023,0.9209594170630503,55.601659751037346,1.2104492737304358,23.814885711068573,30.599031640581014,2.3758585744848553,0.0,41.99977480013512
52,COLORADO,2008,185441.0,0.9337527029683508,17.760959308040103,26.390800078631806,0.796147041478278,56.32003145272263,1.117052252633808,22.960453173804858,31.012758748477946,2.7370427232780985,0.0,42.17269310180528
53,COLORADO,2009,209434.0,0.6133755441234665,18.114364859517217,26.919271863870204,0.7716660071230708,55.47091412742382,1.2068136914615262,22.822662465958242,31.96988305654937,2.750040049126929,0.0,41.250600736903934
54,COLORADO,2010,117687.0,0.7984262902105995,21.441795880583197,25.595926868780378,0.8099976857208979,58.747975005785705,1.2926608275445486,24.796134098459678,30.92721232256116,2.5551192993053458,0.0,40.42887345212927
55,COLORADO,2011,144983.0,0.678513731825525,20.19386106623586,28.4760366182014,0.7646742057081314,62.10016155088853,1.2213485025932742,22.681389771903408,31.91679214767721,2.5096202108080976,0.0,41.670849367018015
56,COLORADO,2012,143416.0,0.6510113926993722,21.1578702627296,28.8421297372704,0.7672634271099744,57.81213671239247,1.1638092854461268,23.45763984482543,32.07358278062821,2.740583156050557,0.0,40.56438493304968
57,COLORADO,2013,143157.0,0.782436062127759,20.810463622562185,21.966600490482307,0.6539764101366343,58.83452061193507,1.2017455521987246,24.142329640819067,30.49345417925478,2.813024504867405,0.0,41.349446122860016
58,COLORADO,2014,159043.0,0.6263269639065818,19.883227176220807,24.723991507431,0.8280254777070064,59.91507430997876,1.1171104077452987,22.416682182088994,31.049463166387387,2.767951343635574,0.0,42.64879290014274
59,COLORADO,2015,159957.0,0.6131010003226848,19.920404431537055,27.288372593309667,0.95729805313542,56.286974292782624,1.1045609680421966,20.868755817561276,30.573999379460133,2.742786224014893,0.0,44.7098976109215
60,FLORIDA,2001,385574.0,0.16991297140489017,45.2755905511811,13.506009117281392,0.0870285951098218,44.21052631578947,0.0,53.44898924222722,13.006856602435276,0.12117271545099893,0.18619222130275445,33.23678921858376
61,FLORIDA,2002,452065.0,0.2658676569885213,44.73328831870358,13.006414584740039,0.054861580013504385,48.00388251181634,0.0,53.30428688949148,11.910057585082722,0.0700770847932726,0.22546540324792055,34.4901130373846
62,FLORIDA,2003,427802.0,0.21711131554737811,45.52345906163753,10.053357865685372,0.040478380864765406,49.41674333026679,0.0,49.91732757895917,14.012274752683352,0.06725891881288008,0.2830479500042037,35.7200907995404
63,FLORIDA,2004,631793.0,0.2417358380661133,42.55715741954274,9.902431920780545,0.05533711955730304,52.52366389981069,0.0,52.677613330363826,10.890648093782268,0.0850357352554109,0.29964973375716225,36.047053106841325
64,FLORIDA,2005,491728.0,0.18917394045999136,38.78397663535893,10.918987089708274,0.056420298031927246,53.52958746805615,0.0,48.898891966759,12.072945521698983,0.09464450600184672,0.35780240073868885,38.57571560480147
65,FLORIDA,2006,593976.0,0.33815914614815595,38.76677586389094,10.27422593257952,0.08189791820775652,52.48863996618408,0.0,49.67529497850544,11.588767950242387,0.11524741607975852,0.37867008140492087,38.24201957376749
66,FLORIDA,2007,579469.0,0.10628321350422006,39.08721475461082,14.116911534854642,0.046889653016567674,49.66239449828072,0.0,50.44394186874398,13.674247183482011,0.11098546718599489,0.4083427566277171,35.3624827239603
67,FLORIDA,2008,329643.0,0.14865337530605105,30.876180482686255,15.184505071703395,0.039349422875131164,52.81129765652326,0.0,43.254976364279514,15.19439174196868,0.08682509566839244,0.4116152683538605,41.052191529729555
68,FLORIDA,2009,237818.0,0.26123936816524906,32.13851761846902,11.986634264884568,0.060753341433778855,54.70838396111786,0.018627524029505998,41.632516205945905,7.711794948215483,0.0856866105357276,0.5662767304969824,49.985097980776395
69,FLORIDA,2010,284731.0,0.11648223645894001,35.013501350135016,17.71588923598242,0.08471435378832001,49.41494149414942,0.0,44.00373458678085,15.228099546054539,0.08692572679566014,0.44106757670390523,40.24017256366504
70,FLORIDA,2011,226010.0,0.2726376239921109,30.76164510702477,9.263878415221301,0.13921921225129066,60.525552526248624,0.013242402171753957,39.919221346752295,7.501820830298617,0.07614381248758526,0.5793550950142357,51.91021651327551
71,FLORIDA,2012,224354.0,0.17279550731680976,37.788217506344836,8.628975646633187,0.17279550731680976,53.113019061504396,0.0,43.52509665267819,9.288570201235832,0.08921785678881802,0.48904602980537293,46.60806925949179
72,FLORIDA,2013,249184.0,0.1681614349775785,35.308805544231554,10.196697920913167,0.15796983285772523,52.17590705258866,0.0,43.6582728255832,9.708017920593234,0.07415417889695658,0.4263865286575004,46.13316854626912
73,FLORIDA,2014,217840.0,0.14447526583448914,37.19949144706426,8.292880258899677,0.17914932963476654,55.81946370781322,0.0,42.53433166571534,10.29110566430514,0.10072860356579257,0.45327871604606657,46.62055535036766
74,FLORIDA,2015,157196.0,0.13837302454300487,37.302454300487945,7.836282863593329,0.21120093219721797,51.8461874590343,0.0,43.78637010215958,10.763394973921288,0.11207379628432261,0.4957110220268115,44.842450105608
75,GEORGIA,2001,197376.0,0.18835347669125727,58.63286768168262,9.260712603986814,0.09417673834562863,30.450478731753254,0.20037785538443922,65.93576458464533,1.0305146848342588,0.057250815824125494,0.16602736588996395,32.61006469342188
76,GEORGIA,2002,209884.0,0.11971567527123082,62.43172465394687,5.2899364010475125,0.044893378226711564,31.69472502805836,0.24273183648700833,64.74320075026205,1.7432559165885142,0.04964969382688807,0.25928173442930436,32.961880068406245
77,GEORGIA,2003,173548.0,0.15956916325920015,64.28642664805027,6.781689438516008,0.03989229081480004,33.66909344769123,0.22757592403672605,62.347955740406505,2.307149022993016,0.031389782625755314,0.274660597975359,34.811268931962644
78,GEORGIA,2004,141724.0,0.4434349989184512,48.56154012545966,6.229720960415315,0.03244646333549643,39.281851611507676,0.11051944137445996,56.83713453230182,2.079774942228474,0.0,0.1306138852607254,40.84195719883452
79,GEORGIA,2005,240276.0,0.3951433292621596,51.627272074143264,6.746174294130325,0.04310654501041741,43.28615561462749,0.1380071763731714,55.27187413745514,2.6704388628208666,0.0,0.09660502346121999,41.82307479988959
80,GEORGIA,2006,246170.0,0.3127703467092567,53.82311838690358,8.298396220137086,0.12643907632927398,42.87615625207959,0.13616129876931135,54.888714323121235,3.2835820895522385,0.031421838177533384,0.08379156847342235,41.576328881906264
81,GEORGIA,2007,183261.0,0.25793970659358373,56.424310817346445,6.182492342414961,0.05642431081734644,40.19023053361277,0.09779669792325835,57.469941897255936,2.577230627624691,0.023010987746649024,0.08629120404993385,39.745728585399526
82,GEORGIA,2008,134914.0,0.18337408312958436,52.933985330073355,4.9266503667481665,0.07334963325183375,47.872860635696824,0.07369800196528005,56.46904683917459,2.2928267278087127,0.0,0.06550933508024893,41.098919095971176
83,GEORGIA,2009,112165.0,0.1832700615263778,55.42610289304882,5.471920408430423,0.07854431208273334,45.045162979447575,0.03258124949091797,56.24338193369716,2.1829437158915046,0.0,0.05701718660910646,41.48407591431131
84,GEORGIA,2010,138516.0,0.2047452727929664,52.27026376008671,4.034686257979043,0.060219197880284236,48.187402143803446,0.03186489285429778,55.01473751294511,2.5013940890623756,0.0,0.047797339281446666,42.40420616585677
85,GEORGIA,2011,191414.0,0.3654604084557506,57.09781440343963,5.123611608742387,0.05732712289501971,38.73163740594769,0.09644295682759403,61.16752708912464,3.460600215578374,0.05105803596754978,0.06807738129006638,35.15629432121178
86,GEORGIA,2012,131949.0,0.2848378615249781,52.08150744960561,3.7028921998247153,0.07668711656441718,46.406660823838735,0.03236507808075087,53.57229549316288,2.9533133748685167,0.0,0.04045634760093859,43.40156970628692
87,GEORGIA,2013,148462.0,0.26535626535626533,49.52334152334152,3.862407862407862,0.07862407862407862,45.27764127764128,0.07873395795606646,56.286906542791904,2.637587591528226,0.0,0.05511377056924651,40.941658137154555
88,GEORGIA,2014,109102.0,0.05728689275893675,44.569202566452795,3.609074243813016,0.08020164986251146,49.36984417965169,0.035208168295044445,50.638148050347674,3.3359739459554616,0.0,0.08802042073761113,45.902649414664204
89,GEORGIA,2015,192739.0,0.10113950509068842,39.815251837367676,4.139977075045513,0.07416897039983818,35.3718562470501,0.11366444279713368,63.212255992092906,3.3407462317766248,0.0,0.10378057820607858,33.22955275512726
90,ILLINOIS,2001,190341.0,0.34808168316831684,67.94554455445545,11.819306930693068,0.07735148514851485,20.37438118811881,0.2061475031537491,70.69320943970955,11.39349558475124,0.1384572782375927,0.009230485215839511,17.55945970893203
91,ILLINOIS,2002,189824.0,0.41475660336171144,68.24565233209634,13.061194790074948,0.05821145310339809,20.192097795241214,0.19260784378839704,70.5874539235546,12.536113970710325,0.10294557168000532,0.009962474678710191,16.570916215587953
92,ILLINOIS,2003,169410.0,0.46175157765122365,67.93135293212251,12.982915191626903,0.061566877020163155,18.13144528243805,0.20127118644067796,70.49435028248587,12.641242937853105,0.10240112994350282,0.014124293785310734,16.546610169491522
93,ILLINOIS,2004,179656.0,0.4683462532299742,65.15665374677002,12.944121447028422,0.05652454780361757,19.21027131782946,0.23592493297587133,69.17247542448615,13.015192135835568,0.0679177837354781,0.017873100983020553,17.490616621983914
94,ILLINOIS,2005,205663.0,0.565482922415743,63.974967955967735,13.812862851541881,0.06031817839101259,21.201839704440925,0.32243205895900506,68.74383101928012,13.140751464104758,0.11515430677107323,0.013160492202408369,17.664670658682635
95,ILLINOIS,2006,185551.0,0.5952847184146628,66.30375186026475,14.913448735019974,0.06266154930680662,21.344090232631004,0.27350872623078926,69.1553790049492,12.893982808022923,0.11721802552748112,0.006512112529304507,17.553399322740297
96,ILLINOIS,2007,193270.0,0.42543134010872136,62.43598834002994,14.464665563696524,0.06302686520129205,22.201213267155126,0.2814070351758794,67.59128978224456,13.989949748743719,0.10385259631490787,0.023450586264656615,18.01005025125628
97,ILLINOIS,2008,198765.0,0.39281297737688226,65.38153779006328,12.686404306394122,0.058194515166945515,23.910671419218737,0.34245458399921724,66.377482795734,15.231075307393757,0.12067447245686704,0.03261472228563974,17.895698118130525
98,ILLINOIS,2009,209916.0,0.4401608863929574,64.8933748197617,17.705092206116717,0.05312286559915004,20.308112620475068,0.39644520796854865,66.07420132809145,16.237734976378473,0.13214840265618288,0.02973339059764115,17.129736694307706
99,ILLINOIS,2010,140770.0,0.3821232762917428,65.99102841003489,15.816580827379964,0.04984216647283602,18.532978900149526,0.3695339765961815,66.57770478341203,15.876274550058167,0.15739410114281804,0.04790255252172723,16.971190036269075
100,ILLINOIS,2011,156683.0,0.40637699281025325,64.91872460143794,14.973429196623943,0.03907471084713973,20.1625507971241,0.30807551127425276,65.42016255899318,15.384111169375982,0.08521237545883587,0.04588358678552701,18.75655479811222
101,ILLINOIS,2012,109345.0,0.3693103129904902,69.41187332656264,15.908041732065367,0.04616378912381128,13.3321022989567,0.2718725219952422,70.18087074727184,15.319261412981913,0.06796813049881055,0.05286410149907488,14.107163085753124
102,ILLINOIS,2013,129451.0,2.5940956473303096,21.102888517545953,29.800270549852787,0.5172276597437734,37.50298400572929,0.2748511223087494,68.5647838190211,14.553014553014554,0.07047464674583319,0.038761055710208256,16.49811480319955
103,ILLINOIS,2014,168756.0,0.3736495816749249,62.09893591097393,14.604824953293802,0.05685971895053204,17.30972301194054,0.33298577242608723,68.38653257542632,14.476472368907874,0.06054286771383405,0.040361911809222696,16.70310450371666
104,INDIANA,2002,122742.0,0.3000882612533098,23.53045013239188,2.824360105913504,0.1412180052956752,42.84201235657547,0.14406256431364478,53.972010701790495,2.6548672566371683,0.1749331138094258,0.16464293064416546,42.8894834328051
105,INDIANA,2003,133016.0,0.11180322632167385,25.98626417505191,2.5874460948730236,0.1437470052707235,52.56348826066124,0.10766369775863757,48.89889400019575,2.5643535284330037,0.15660174219438192,0.20553978663012626,48.066947244788096
106,INDIANA,2004,147656.0,0.11585248117397182,39.5829310677737,2.703224560726009,0.15446997489862907,53.94863873334621,0.11640314288485788,52.16800853623048,2.8906780483073042,0.18430497623435832,0.16490445242021534,44.47570084392279
107,INDIANA,2005,125391.0,0.11303084127240433,37.78459551106088,2.583562086226385,0.17761989342806395,58.66300662037784,0.1092896174863388,48.806921675774134,3.2513661202185795,0.1366120218579235,0.1092896174863388,47.58652094717669
108,INDIANA,2006,125700.0,0.1331754957087896,31.04468777744895,3.15182006510802,0.28114826871855575,65.46315477952056,0.11011350160935118,49.364729798407595,3.3034050482805353,0.1355243096730476,0.20328646450957139,46.88294087751991
109,INDIANA,2007,99440.0,0.10260619741432384,30.02257336343115,2.852452288118202,0.1231274368971886,68.06895136466242,0.08035355564483729,51.0646846122941,2.8826838087585376,0.09039775010044195,0.17075130574527922,45.71112896745681
110,INDIANA,2008,122648.0,0.155631013016412,25.481041312959817,2.659875495189587,0.09903791737408037,54.159592529711375,0.13494264937401604,49.8463153159907,3.3885598620586252,0.10495539395756805,0.19491716020691208,46.33030961841217
111,INDIANA,2009,108613.0,0.13605442176870747,31.183673469387756,6.054421768707483,0.14965986394557823,44.0,0.15446184090430387,51.50600294881696,4.472372393456435,0.13339886259917152,0.18956680474619111,43.544197149476936
112,INDIANA,2010,139050.0,0.1557632398753894,24.09657320872274,2.7725856697819315,0.1557632398753894,56.79127725856697,0.13589128697042366,46.690647482014384,4.004796163069544,0.09592326139088729,0.3597122302158274,48.713029576338926
113,INDIANA,2011,133096.0,0.09603072983354673,33.45070422535211,3.9212548015364916,0.22407170294494239,62.83610755441741,0.18833933835571567,47.10121192269898,4.1025221094005895,0.10645266950540452,0.27841467409105797,48.22305928594825
114,INDIANA,2012,125655.0,0.253210345451257,33.496111412552,2.9119189726894557,0.18086453246518358,60.227889310906136,0.21091484313208544,48.150101063362335,3.919500834871254,0.14060989542139027,0.30758414623429126,47.271289216978644
115,INDIANA,2013,93655.0,0.37243947858473,34.543761638733706,7.076350093109869,0.13966480446927373,56.447858472998135,0.1872105626170066,51.85732584491083,4.098926002561829,0.16750418760469013,0.35471475022169674,43.33431865208395
116,INDIANA,2014,57489.0,0.10606703436571914,19.940602460755198,3.097157403478999,0.3818413237165889,55.47305897327111,0.13352620451763658,45.07622120841215,4.005786135529098,0.11127183709803048,0.3894514298431067,50.283743184599984
117,INDIANA,2015,57659.0,0.11091393078970718,31.965394853593608,4.192546583850932,0.5323868677905945,69.18811002661934,0.10056989607777406,45.10001117443289,3.844004916750475,0.10056989607777406,0.30170968823332217,50.55313442842776
118,IOWA,2001,32362.0,1.566820276497696,19.81566820276498,14.654377880184333,2.3041474654377883,70.23041474654377,1.0609037328094302,22.475442043222003,6.011787819253438,3.025540275049116,0.5108055009823183,66.8762278978389
119,IOWA,2002,31707.0,1.0025062656641603,16.875522138680033,15.204678362573098,2.0050125313283207,63.99331662489557,1.0712966383450313,22.460288141854452,6.316956039896564,3.10306612486147,0.4802364240857037,66.53121536756557
120,IOWA,2003,22579.0,0.8159564823209429,15.41251133272892,7.524932003626474,0.45330915684496825,65.91115140525838,1.1864406779661016,23.135593220338983,5.8474576271186445,0.9745762711864407,0.38135593220338987,68.47457627118644
121,IOWA,2004,32431.0,0.9195402298850575,17.011494252873565,7.586206896551724,0.3448275862068966,68.73563218390805,1.2014417300760913,23.107729275130158,6.087304765718863,1.001201441730076,0.4004805766920304,68.20184221065279
122,IOWA,2005,33298.0,0.6091370558375634,16.95431472081218,7.918781725888325,0.40609137055837563,68.73096446700508,1.1821204285186553,22.460288141854452,6.132249722940525,0.9974141115626155,0.3694126339120798,68.85851496121167
123,IOWA,2006,37847.0,0.5988023952095809,19.860279441117765,8.08383233532934,0.499001996007984,72.35528942115769,1.0862619808306708,23.099041533546323,6.10223642172524,0.7987220447284344,0.3194888178913738,68.59424920127796
124,IOWA,2007,39539.0,0.5568814638027049,15.990453460620524,8.194112967382656,4.534606205250596,58.94988066825776,0.9793253536452665,23.585418933623505,7.698585418933623,2.720348204570185,0.2176278563656148,64.7986942328618
125,IOWA,2008,48586.0,0.8320726172465961,24.28139183055976,7.488653555219364,0.30257186081694404,67.09531013615734,1.1741682974559686,26.362873916689967,5.703103159071848,0.5311713726586526,0.19569471624266144,66.03298853788091
126,IOWA,2009,32783.0,0.8025682182985553,18.138041733547354,8.747993579454254,0.6420545746388443,62.76083467094703,1.4426460239268122,25.756509500351864,7.107670654468684,0.7741027445460943,0.17593244194229415,64.74313863476425
127,IOWA,2010,34670.0,0.8496732026143791,22.745098039215687,10.718954248366012,0.32679738562091504,57.45098039215686,1.255129133478156,29.688631426502532,6.565290852039585,0.5792903692976104,0.0724112961622013,61.839246922519905
128,IOWA,2011,43205.0,0.964630225080386,20.707395498392284,12.668810289389068,0.3215434083601286,65.08038585209003,1.2422360248447204,24.50592885375494,7.989836250705816,0.4799548277809147,0.1976284584980237,65.5844155844156
129,IOWA,2012,45986.0,1.160092807424594,21.2877030162413,11.54292343387471,2.320185614849188,64.90719257540604,1.1870967741935483,24.18064516129032,7.819354838709677,2.8129032258064517,0.12903225806451613,63.87096774193548
130,IOWA,2013,47793.0,0.8054522924411399,20.63197026022305,11.524163568773234,2.540272614622057,59.41759603469641,1.0863661053775122,25.366648560564908,7.658881042911461,2.906029331884845,0.16295491580662683,62.819120043454646
131,IOWA,2014,54018.0,1.0240655401945724,21.402969790066564,9.523809523809524,1.4336917562724014,59.54941116231439,0.8570708343836652,25.308797580035293,8.772372069573986,2.5712125031509956,0.07562389715149988,62.41492311570457
132,IOWA,2015,44997.0,1.2234042553191489,18.45744680851064,8.72340425531915,2.074468085106383,58.77659574468085,1.3102595797280594,27.095179233621757,8.405438813349814,2.521631644004944,0.024721878862793575,60.64276885043264
133,KENTUCKY,2001,79287.0,0.11839924224484963,15.368221643381483,2.7231825716315416,0.0,80.46412502959981,0.0,14.908256880733944,0.3058103975535168,0.0,0.10193679918450561,84.68399592252803
134,KENTUCKY,2002,72227.0,0.11904761904761905,13.63095238095238,2.232142857142857,0.029761904761904764,82.55952380952381,0.0,15.163934426229508,0.4610655737704918,0.0,0.17930327868852458,84.19569672131148
135,KENTUCKY,2003,126088.0,0.05955926146515784,25.938058368076234,3.960690887432996,0.04466944609886837,71.51578320428827,0.056457304163726185,26.93013408609739,1.086803105151729,0.0,0.2822865208186309,71.64431898376853
136,KENTUCKY,2004,162663.0,0.15989340439706862,30.459693537641574,3.384410393071286,0.07994670219853431,69.4070619586942,0.07425283088917765,35.864117319472804,1.215890105810284,0.0,0.34341934286244663,62.50232040096528
137,KENTUCKY,2005,101497.0,0.09922603691208574,31.43480849374876,3.4927564993054174,0.09922603691208574,67.19587219686446,0.07980845969672785,37.16413939877627,1.010907156158553,0.0,0.4256451183825486,61.31949986698591
138,KENTUCKY,2006,61320.0,0.02720348204570185,13.900979325353646,2.3394994559303592,0.0544069640914037,81.12078346028292,0.0,13.695598721416276,0.6392918613228424,0.0,1.2539955741332678,84.41111384312762
139,KENTUCKY,2007,57937.0,0.33363663936912347,16.65150136487716,3.6396724294813465,0.09099181073703368,76.58477403700333,0.0,14.462509099733076,0.8493084202863382,0.0,0.7522446008250425,83.93593787915555
140,KENTUCKY,2008,90920.0,0.1425371614742415,22.133984931785786,4.663001425371615,0.10181225819588678,71.39075544695581,0.0,18.307006885378698,0.8707978938841636,0.0,0.7290400972053462,80.09315512353179
141,KENTUCKY,2009,54041.0,0.08269018743109151,18.467475192943773,1.846747519294377,0.05512679162072767,79.65821389195149,0.0,15.705931495405178,0.278473962684489,0.0,0.3898635477582846,83.62573099415205
142,KENTUCKY,2010,75469.0,0.17559262510974538,13.169446883230904,4.1483757682177345,0.021949078138718173,77.08516242317822,0.0,10.332541567695962,0.6175771971496438,0.0,0.5700712589073634,88.47980997624703
143,KENTUCKY,2011,111483.0,0.10479041916167664,22.61976047904192,2.8293413173652695,0.04491017964071856,72.47005988023952,0.05725409366769724,29.691972976067788,0.9847704110843924,0.04580327493415779,0.7328523989465247,68.48734684529944
144,KENTUCKY,2012,84795.0,0.1088139281828074,13.11207834602829,3.0830612985128765,0.1088139281828074,78.52738483859267,0.0,10.16590187080833,0.6530180021178962,0.0,0.9177550300035299,88.26332509707025
