,STATE,YEAR,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,4TH_ENROLLED,8TH_ENROLLED,TOTAL_ENROLLMENT,4_AVG_MATH_SCORE,8_AVG_MATH_SCORE,4_AVG_RDG_SCORE,8_AVG_RDG_SCORE,PRISONER_COUNT,STATE_POPULATION,VIOLENT_CRIME_TOTAL,PROPERTY_CRIME_TOTAL,TOTAL_JAIL_ADM,ASIAN_JAIL_POP,BLACK_JAIL_POP,LATINO_JAIL_POP,NATIVE_JAIL_POP,WHITE_JAIL_POP,ASIAN_PRISON_POP,BLACK_PRISON_POP,LATINO_PRISON_POP,NATIVE_PRISON_POP,OTHER_PRISON_POP,WHITE_PRISON_POP
91,ILLINOIS,2002,20563001.0,9904454.0,157570.0,156451.0,1932882.0,,,,,42693,12586447.0,75759.0,430479.0,189824.0,0.41475660336171144,68.24565233209634,13.061194790074948,0.05821145310339809,20.192097795241214,0.19260784378839704,70.5874539235546,12.536113970710325,0.10294557168000532,0.009962474678710191,16.570916215587953
92,ILLINOIS,2003,21278177.0,10409933.0,160246.0,160271.0,1950197.0,232.8567753,277.160081,216.30428799999999,267.21807540000003,43418,12649087.0,70376.0,415885.0,169410.0,0.46175157765122365,67.93135293212251,12.982915191626903,0.061566877020163155,18.13144528243805,0.20127118644067796,70.49435028248587,12.641242937853105,0.10240112994350282,0.014124293785310734,16.546610169491522
93,ILLINOIS,2004,21681903.0,10829189.0,158622.0,162192.0,1951248.0,,,,,44054,12712016.0,69365.0,403486.0,179656.0,0.4683462532299742,65.15665374677002,12.944121447028422,0.05652454780361757,19.21027131782946,0.23592493297587133,69.17247542448615,13.015192135835568,0.0679177837354781,0.017873100983020553,17.490616621983914
94,ILLINOIS,2005,22035569.0,11063949.0,154372.0,160911.0,1963519.0,233.06749399999998,277.6722389,216.48972,266.00936540000004,44919,12765427.0,70496.0,394670.0,205663.0,0.565482922415743,63.974967955967735,13.812862851541881,0.06031817839101259,21.201839704440925,0.32243205895900506,68.74383101928012,13.140751464104758,0.11515430677107323,0.013160492202408369,17.664670658682635
95,ILLINOIS,2006,22622323.0,11327481.0,153480.0,159038.0,1970836.0,,,,,45106,12831970.0,69498.0,387478.0,185551.0,0.5952847184146628,66.30375186026475,14.913448735019974,0.06266154930680662,21.344090232631004,0.27350872623078926,69.1553790049492,12.893982808022923,0.11721802552748112,0.006512112529304507,17.553399322740297
96,ILLINOIS,2007,23401917.0,11692204.0,152895.0,161310.0,1967050.0,237.28704130000003,280.497096,219.3868114,240.7936248,45215,12852548.0,68528.0,377322.0,193270.0,0.42543134010872136,62.43598834002994,14.464665563696524,0.06302686520129205,22.201213267155126,0.2814070351758794,67.59128978224456,13.989949748743719,0.10385259631490787,0.023450586264656615,18.01005025125628
97,ILLINOIS,2008,25696866.0,12676038.0,152951.0,159272.0,1972738.0,,,,,45474,12901563.0,67780.0,378355.0,198765.0,0.39281297737688226,65.38153779006328,12.686404306394122,0.058194515166945515,23.910671419218737,0.34245458399921724,66.377482795734,15.231075307393757,0.12067447245686704,0.03261472228563974,17.895698118130525
98,ILLINOIS,2009,27716187.0,13520105.0,154405.0,155003.0,1956078.0,238.2856688,282.431417,219.16577999999998,272.4593163,45161,12910409.0,64185.0,353347.0,209916.0,0.4401608863929574,64.8933748197617,17.705092206116717,0.05312286559915004,20.308112620475068,0.39644520796854865,66.07420132809145,16.237734976378473,0.13214840265618288,0.02973339059764115,17.129736694307706
99,ILLINOIS,2010,28560306.0,14668228.0,153781.0,154293.0,1945429.0,,,,,48418,12841980.0,57132.0,349064.0,140770.0,0.3821232762917428,65.99102841003489,15.816580827379964,0.04984216647283602,18.532978900149526,0.3695339765961815,66.57770478341203,15.876274550058167,0.15739410114281804,0.04790255252172723,16.971190036269075
100,ILLINOIS,2011,28525858.0,14636402.0,151870.0,153828.0,1937608.0,238.8368789,283.2281347,219.3574983,262.1213748,48427,12859752.0,54523.0,344468.0,156683.0,0.40637699281025325,64.91872460143794,14.973429196623943,0.03907471084713973,20.1625507971241,0.30807551127425276,65.42016255899318,15.384111169375982,0.08521237545883587,0.04588358678552701,18.75655479811222
101,ILLINOIS,2012,29067543.0,14896596.0,151409.0,152505.0,1925565.0,,,,,49348,12868192.0,53556.0,332706.0,109345.0,0.3693103129904902,69.41187332656264,15.908041732065367,0.04616378912381128,13.3321022989567,0.2718725219952422,70.18087074727184,15.319261412981913,0.06796813049881055,0.05286410149907488,14.107163085753124
102,ILLINOIS,2013,29517831.0,15285224.0,152779.0,154578.0,1921873.0,239.000204,284.8976472,218.54018390000002,264.61571349999997,48653,12890552.0,51956.0,296048.0,129451.0,2.5940956473303096,21.102888517545953,29.800270549852787,0.5172276597437734,37.50298400572929,0.2748511223087494,68.5647838190211,14.553014553014554,0.07047464674583319,0.038761055710208256,16.49811480319955
103,ILLINOIS,2014,31080869.0,16323537.0,149399.0,153054.0,1910510.0,,,,,48278,12880580.0,47663.0,267385.0,168756.0,0.3736495816749249,62.09893591097393,14.604824953293802,0.05685971895053204,17.30972301194054,0.33298577242608723,68.38653257542632,14.476472368907874,0.06054286771383405,0.040361911809222696,16.70310450371666
104,INDIANA,2002,9353054.0,4586033.0,78909.0,79338.0,929556.0,,,,,20349,6156913.0,22001.0,208965.0,122742.0,0.3000882612533098,23.53045013239188,2.824360105913504,0.1412180052956752,42.84201235657547,0.14406256431364478,53.972010701790495,2.6548672566371683,0.1749331138094258,0.16464293064416546,42.8894834328051
105,INDIANA,2003,9777720.0,4785880.0,77484.0,81494.0,937134.0,237.9682799,281.2209398,220.40649109999998,264.5320515,21345,6199571.0,21842.0,208039.0,133016.0,0.11180322632167385,25.98626417505191,2.5874460948730236,0.1437470052707235,52.56348826066124,0.10766369775863757,48.89889400019575,2.5643535284330037,0.15660174219438192,0.20553978663012626,48.066947244788096
106,INDIANA,2004,10312694.0,5005025.0,78079.0,82728.0,948206.0,,,,,21984,6226537.0,20294.0,211929.0,147656.0,0.11585248117397182,39.5829310677737,2.703224560726009,0.15446997489862907,53.94863873334621,0.11640314288485788,52.16800853623048,2.8906780483073042,0.18430497623435832,0.16490445242021534,44.47570084392279
107,INDIANA,2005,11071431.0,5343758.0,79078.0,82021.0,959555.0,240.06909879999998,281.7149455,218.0725333,238.20309300000002,22760,6266019.0,20302.0,216778.0,125391.0,0.11303084127240433,37.78459551106088,2.583562086226385,0.17761989342806395,58.66300662037784,0.1092896174863388,48.806921675774134,3.2513661202185795,0.1366120218579235,0.1092896174863388,47.58652094717669
108,INDIANA,2006,11260755.0,5348450.0,78177.0,82067.0,966795.0,,,,,24901,6313520.0,20303.0,217783.0,125700.0,0.1331754957087896,31.04468777744895,3.15182006510802,0.28114826871855575,65.46315477952056,0.11011350160935118,49.364729798407595,3.3034050482805353,0.1355243096730476,0.20328646450957139,46.88294087751991
109,INDIANA,2007,11462062.0,5511104.0,78204.0,80850.0,971319.0,245.144255,285.00721089999996,221.6730923,272.69255289999995,25137,6345289.0,21310.0,213887.0,99440.0,0.10260619741432384,30.02257336343115,2.852452288118202,0.1231274368971886,68.06895136466242,0.08035355564483729,51.0646846122941,2.8826838087585376,0.09039775010044195,0.17075130574527922,45.71112896745681
110,INDIANA,2008,10865851.0,5504992.0,78842.0,80874.0,969839.0,,,,,26392,6376792.0,21525.0,213639.0,122648.0,0.155631013016412,25.481041312959817,2.659875495189587,0.09903791737408037,54.159592529711375,0.13494264937401604,49.8463153159907,3.3885598620586252,0.10495539395756805,0.19491716020691208,46.33030961841217
111,INDIANA,2009,11218398.0,5548292.0,79992.0,80983.0,968437.0,242.61680959999998,286.8099779,222.6594808,264.3620409,26748,6423113.0,21455.0,199907.0,108613.0,0.13605442176870747,31.183673469387756,6.054421768707483,0.14965986394557823,44.0,0.15446184090430387,51.50600294881696,4.472372393456435,0.13339886259917152,0.18956680474619111,43.544197149476936
112,INDIANA,2010,11502534.0,5746633.0,82387.0,79790.0,970467.0,,,,,27273,6490622.0,20983.0,199274.0,139050.0,0.1557632398753894,24.09657320872274,2.7725856697819315,0.1557632398753894,56.79127725856697,0.13589128697042366,46.690647482014384,4.004796163069544,0.09592326139088729,0.3597122302158274,48.713029576338926
113,INDIANA,2011,11113533.0,5609296.0,78627.0,79586.0,962599.0,243.836876,285.00291610000005,220.73134269999997,262.3586434,27402,6516353.0,21619.0,206016.0,133096.0,0.09603072983354673,33.45070422535211,3.9212548015364916,0.22407170294494239,62.83610755441741,0.18833933835571567,47.10121192269898,4.1025221094005895,0.10645266950540452,0.27841467409105797,48.22305928594825
114,INDIANA,2012,11351906.0,5659432.0,75678.0,79908.0,960688.0,,,,,28034,6537782.0,22544.0,197994.0,125655.0,0.253210345451257,33.496111412552,2.9119189726894557,0.18086453246518358,60.227889310906136,0.21091484313208544,48.150101063362335,3.919500834871254,0.14060989542139027,0.30758414623429126,47.271289216978644
115,INDIANA,2013,11211155.0,5535933.0,77584.0,80754.0,965699.0,248.5967774,287.7676538,225.33234080000003,259.96056949999996,28495,6570713.0,23627.0,187472.0,93655.0,0.37243947858473,34.543761638733706,7.076350093109869,0.13966480446927373,56.447858472998135,0.1872105626170066,51.85732584491083,4.098926002561829,0.16750418760469013,0.35471475022169674,43.33431865208395
116,INDIANA,2014,11136045.0,5513142.0,75552.0,82669.0,966179.0,,,,,32493,6596855.0,24099.0,174776.0,57489.0,0.10606703436571914,19.940602460755198,3.097157403478999,0.3818413237165889,55.47305897327111,0.13352620451763658,45.07622120841215,4.005786135529098,0.11127183709803048,0.3894514298431067,50.283743184599984
117,INDIANA,2015,11378564.0,5537406.0,77751.0,79198.0,968731.0,247.6521836,287.17520110000004,227.27889130000003,268.5534796,26586,6619680.0,25653.0,171847.0,57659.0,0.11091393078970718,31.965394853593608,4.192546583850932,0.5323868677905945,69.18811002661934,0.10056989607777406,45.10001117443289,3.844004916750475,0.10056989607777406,0.30170968823332217,50.55313442842776
118,IOWA,2001,4211493.0,1994331.0,36106.0,37115.0,446874.0,,,,,7962,2931967.0,7865.0,88634.0,32362.0,1.566820276497696,19.81566820276498,14.654377880184333,2.3041474654377883,70.23041474654377,1.0609037328094302,22.475442043222003,6.011787819253438,3.025540275049116,0.5108055009823183,66.8762278978389
119,IOWA,2002,4418238.0,2109878.0,34803.0,37281.0,439782.0,,,,,8398,2935840.0,8388.0,92877.0,31707.0,1.0025062656641603,16.875522138680033,15.204678362573098,2.0050125313283207,63.99331662489557,1.0712966383450313,22.460288141854452,6.316956039896564,3.10306612486147,0.4802364240857037,66.53121536756557
120,IOWA,2003,4517990.0,2157225.0,34290.0,38428.0,442301.0,238.47669449999998,283.95334469999995,223.27112979999998,238.7007333,8546,2941976.0,8175.0,87554.0,22579.0,0.8159564823209429,15.41251133272892,7.524932003626474,0.45330915684496825,65.91115140525838,1.1864406779661016,23.135593220338983,5.8474576271186445,0.9745762711864407,0.38135593220338987,68.47457627118644
121,IOWA,2004,4443289.0,2256107.0,33743.0,38097.0,441606.0,,,,,8525,2952904.0,8499.0,85775.0,32431.0,0.9195402298850575,17.011494252873565,7.586206896551724,0.3448275862068966,68.73563218390805,1.2014417300760913,23.107729275130158,6.087304765718863,1.001201441730076,0.4004805766920304,68.20184221065279
122,IOWA,2005,4599549.0,2323233.0,34160.0,38145.0,446047.0,239.88080180000003,283.8109288,220.8094002,270.5087409,8737,2965524.0,8697.0,84370.0,33298.0,0.6091370558375634,16.95431472081218,7.918781725888325,0.40609137055837563,68.73096446700508,1.1821204285186553,22.460288141854452,6.132249722940525,0.9974141115626155,0.3694126339120798,68.85851496121167
123,IOWA,2006,4930613.0,2425326.0,34245.0,37031.0,445530.0,,,,,8838,2982085.0,8521.0,84202.0,37847.0,0.5988023952095809,19.860279441117765,8.08383233532934,0.499001996007984,72.35528942115769,1.0862619808306708,23.099041533546323,6.10223642172524,0.7987220447284344,0.3194888178913738,68.59424920127796
124,IOWA,2007,5198975.0,2557629.0,34590.0,36040.0,447296.0,242.81958930000002,285.2269031,224.8947954,259.7907207,8692,2988046.0,8970.0,79133.0,39539.0,0.5568814638027049,15.990453460620524,8.194112967382656,4.534606205250596,58.94988066825776,0.9793253536452665,23.585418933623505,7.698585418933623,2.720348204570185,0.2176278563656148,64.7986942328618
125,IOWA,2008,5495756.0,2737356.0,35031.0,35324.0,449037.0,,,,,8723,3002555.0,8651.0,73273.0,48586.0,0.8320726172465961,24.28139183055976,7.488653555219364,0.30257186081694404,67.09531013615734,1.1741682974559686,26.362873916689967,5.703103159071848,0.5311713726586526,0.19569471624266144,66.03298853788091
126,IOWA,2009,5732186.0,2914176.0,35225.0,35239.0,452886.0,242.595644,284.17017860000004,221.4222981,260.2445245,8914,3007856.0,8485.0,70080.0,32783.0,0.8025682182985553,18.138041733547354,8.747993579454254,0.6420545746388443,62.76083467094703,1.4426460239268122,25.756509500351864,7.107670654468684,0.7741027445460943,0.17593244194229415,64.74313863476425
127,IOWA,2010,5941449.0,2970150.0,35071.0,35263.0,456469.0,,,,,9457,3050202.0,8191.0,68740.0,34670.0,0.8496732026143791,22.745098039215687,10.718954248366012,0.32679738562091504,57.45098039215686,1.255129133478156,29.688631426502532,6.565290852039585,0.5792903692976104,0.0724112961622013,61.839246922519905
128,IOWA,2011,6057294.0,2995991.0,34951.0,35498.0,455683.0,242.60487290000003,284.92083610000003,220.70744700000003,257.18801040000005,9115,3064097.0,7883.0,72043.0,43205.0,0.964630225080386,20.707395498392284,12.668810289389068,0.3215434083601286,65.08038585209003,1.2422360248447204,24.50592885375494,7.989836250705816,0.4799548277809147,0.1976284584980237,65.5844155844156
129,IOWA,2012,6256926.0,3072424.0,35492.0,35694.0,458444.0,,,,,8735,3075039.0,8167.0,70357.0,45986.0,1.160092807424594,21.2877030162413,11.54292343387471,2.320185614849188,64.90719257540604,1.1870967741935483,24.18064516129032,7.819354838709677,2.8129032258064517,0.12903225806451613,63.87096774193548
130,IOWA,2013,6318241.0,3174989.0,35617.0,36238.0,461724.0,245.7935055,285.0701378,223.8158046,270.22416860000004,8707,3092341.0,8443.0,67976.0,47793.0,0.8054522924411399,20.63197026022305,11.524163568773234,2.540272614622057,59.41759603469641,1.0863661053775122,25.366648560564908,7.658881042911461,2.906029331884845,0.16295491580662683,62.819120043454646
131,IOWA,2014,6541553.0,3266694.0,36072.0,35827.0,465388.0,,,,,8845,3107126.0,8497.0,65056.0,54018.0,1.0240655401945724,21.402969790066564,9.523809523809524,1.4336917562724014,59.54941116231439,0.8570708343836652,25.308797580035293,8.772372069573986,2.5712125031509956,0.07562389715149988,62.41492311570457
132,IOWA,2015,6772654.0,3383909.0,37030.0,35965.0,468796.0,243.3399119,286.41622,223.6293988,266.80672830000003,8864,3123899.0,8936.0,63957.0,44997.0,1.2234042553191489,18.45744680851064,8.72340425531915,2.074468085106383,58.77659574468085,1.3102595797280594,27.095179233621757,8.405438813349814,2.521631644004944,0.024721878862793575,60.64276885043264
133,KENTUCKY,2001,4350588.0,2467964.0,49288.0,47019.0,602920.0,,,,,10720,4068816.0,10510.0,107356.0,79287.0,0.11839924224484963,15.368221643381483,2.7231825716315416,0.0,80.46412502959981,0.0,14.908256880733944,0.3058103975535168,0.0,0.10193679918450561,84.68399592252803
134,KENTUCKY,2002,4541670.0,2598897.0,48636.0,48934.0,608653.0,,,,,11583,4089822.0,11101.0,108590.0,72227.0,0.11904761904761905,13.63095238095238,2.232142857142857,0.029761904761904764,82.55952380952381,0.0,15.163934426229508,0.4610655737704918,0.0,0.17930327868852458,84.19569672131148
135,KENTUCKY,2003,4700494.0,2688476.0,47890.0,50186.0,609861.0,228.72634330000002,274.2784722,219.0444173,257.30131980000004,11660,4118189.0,10232.0,103370.0,126088.0,0.05955926146515784,25.938058368076234,3.960690887432996,0.04466944609886837,71.51578320428827,0.056457304163726185,26.93013408609739,1.086803105151729,0.0,0.2822865208186309,71.64431898376853
136,KENTUCKY,2004,5259909.0,2723672.0,47872.0,51172.0,620284.0,,,,,13322,4141835.0,10152.0,105209.0,162663.0,0.15989340439706862,30.459693537641574,3.384410393071286,0.07994670219853431,69.4070619586942,0.07425283088917765,35.864117319472804,1.215890105810284,0.0,0.34341934286244663,62.50232040096528
137,KENTUCKY,2005,5750671.0,2864633.0,47639.0,50701.0,624506.0,231.4923054,273.9830272,219.9268179,256.8723815,14904,4172608.0,11134.0,105608.0,101497.0,0.09922603691208574,31.43480849374876,3.4927564993054174,0.09922603691208574,67.19587219686446,0.07980845969672785,37.16413939877627,1.010907156158553,0.0,0.4256451183825486,61.31949986698591
138,KENTUCKY,2006,6112978.0,3082253.0,47975.0,50323.0,628019.0,,,,,15589,4206074.0,11361.0,109428.0,61320.0,0.02720348204570185,13.900979325353646,2.3394994559303592,0.0544069640914037,81.12078346028292,0.0,13.695598721416276,0.6392918613228424,0.0,1.2539955741332678,84.41111384312762
139,KENTUCKY,2007,6351636.0,3184235.0,49250.0,49723.0,615972.0,235.0879202,278.70474989999997,222.4323142,251.33081069999997,15364,4241474.0,12329.0,107987.0,57937.0,0.33363663936912347,16.65150136487716,3.6396724294813465,0.09099181073703368,76.58477403700333,0.0,14.462509099733076,0.8493084202863382,0.0,0.7522446008250425,83.93593787915555
140,KENTUCKY,2008,6793215.0,3422359.0,49875.0,49668.0,619126.0,,,,,15260,4269245.0,12690.0,114492.0,90920.0,0.1425371614742415,22.133984931785786,4.663001425371615,0.10181225819588678,71.39075544695581,0.0,18.307006885378698,0.8707978938841636,0.0,0.7290400972053462,80.09315512353179
141,KENTUCKY,2009,6831006.0,3468191.0,51027.0,49298.0,628441.0,238.83590230000001,279.28421610000004,225.6062424,264.83718500000003,14984,4314113.0,11000.0,108914.0,54041.0,0.08269018743109151,18.467475192943773,1.846747519294377,0.05512679162072767,79.65821389195149,0.0,15.705931495405178,0.278473962684489,0.0,0.3898635477582846,83.62573099415205
142,KENTUCKY,2010,7092071.0,3616584.0,51189.0,48525.0,621577.0,,,,,14501,4347223.0,10604.0,111170.0,75469.0,0.17559262510974538,13.169446883230904,4.1483757682177345,0.021949078138718173,77.08516242317822,0.0,10.332541567695962,0.6175771971496438,0.0,0.5700712589073634,88.47980997624703
143,KENTUCKY,2011,7253850.0,3663998.0,49894.0,50043.0,629177.0,240.8307002,281.6088097,225.1350629,265.64372940000004,14001,4366814.0,10465.0,119037.0,111483.0,0.10479041916167664,22.61976047904192,2.8293413173652695,0.04491017964071856,72.47005988023952,0.05725409366769724,29.691972976067788,0.9847704110843924,0.04580327493415779,0.7328523989465247,68.48734684529944
144,KENTUCKY,2012,7444529.0,3697663.0,50583.0,50259.0,630798.0,,,,,12998,4379730.0,9852.0,112800.0,84795.0,0.1088139281828074,13.11207834602829,3.0830612985128765,0.1088139281828074,78.52738483859267,0.0,10.16590187080833,0.6530180021178962,0.0,0.9177550300035299,88.26332509707025
145,KENTUCKY,2013,7413896.0,3663594.0,49770.0,50203.0,624660.0,241.46992680000002,280.6454425,224.4275405,267.2729747,12141,4399583.0,9280.0,104448.0,95396.0,0.062111801242236024,18.757763975155278,2.546583850931677,0.12422360248447205,74.81366459627328,0.0,15.495962212402864,0.8837421910711565,0.0,0.9446899283864086,82.67560566813957
146,KENTUCKY,2014,7346219.0,3659917.0,50300.0,51246.0,636274.0,,,,,12114,4413457.0,9340.0,99166.0,75006.0,0.05541189508681198,15.127447358699667,6.76025120059106,0.09235315847801995,79.84854082009605,0.0,10.922374429223744,1.004566210045662,0.0,1.2420091324200915,86.8310502283105
147,KENTUCKY,2015,7554887.0,3807748.0,51339.0,49774.0,636640.0,241.7277619,277.94726010000005,228.05516830000002,268.2005963,11959,4425092.0,9676.0,96362.0,109278.0,0.04754546535124213,24.87816474503744,3.4351598716272433,0.15452276239153692,70.34351598716272,0.1543550165380375,27.62954796030871,1.091510474090408,0.0,1.2348401323043,69.88974641675854
148,MAINE,2001,1958646.0,1118171.0,15883.0,17347.0,189450.0,,,,,1675,1284470.0,1435.0,33154.0,765.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0
149,MAINE,2002,2057022.0,1180701.0,15194.0,17131.0,188140.0,,,,,1855,1294894.0,1396.0,32985.0,730.0,0.0,0.0,0.0,0.0,95.23809523809523,0.0,0.0,0.0,0.0,0.0,100.0
150,MAINE,2003,2154117.0,1255095.0,14841.0,17321.0,188045.0,237.61571040000004,281.9037733,223.8594938,251.2848019,1974,1309205.0,1422.0,32078.0,695.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,96.55172413793103
151,MAINE,2004,2291174.0,1304255.0,14439.0,16850.0,185133.0,,,,,2013,1314985.0,1364.0,31740.0,660.0,0.0,0.0,0.0,0.0,95.45454545454545,0.0,0.0,0.0,0.0,0.0,96.96969696969697
152,MAINE,2005,2325138.0,1355800.0,14198.0,16692.0,181732.0,240.6914597,281.0585409,224.5777722,264.3017438,1970,1318220.0,1483.0,31889.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,2.7027027027027026,100.0
153,MAINE,2006,2381439.0,1376177.0,14192.0,15782.0,179985.0,,,,,2083,1321574.0,1533.0,33658.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,2.380952380952381,97.61904761904762
154,MAINE,2007,2501127.0,1459635.0,14238.0,15334.0,182535.0,242.37060400000001,286.47225310000005,225.54404580000002,262.8266171,2148,1317207.0,1565.0,32249.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,2.1739130434782608,100.0
155,MAINE,2008,2582293.0,1359995.0,13860.0,14886.0,179460.0,,,,,2047,1316456.0,1572.0,32433.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,1.9607843137254901,98.0392156862745
156,MAINE,2009,2624504.0,1383650.0,13769.0,14438.0,175521.0,244.45573280000002,286.3614259,223.790428,265.6912406,2074,1318301.0,1580.0,31706.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,1.8181818181818181,98.18181818181819
157,MAINE,2010,2680693.0,1421800.0,13728.0,14358.0,175258.0,,,,,1954,1327379.0,1621.0,32900.0,626.0,0.0,0.0,0.0,0.0,95.65217391304348,0.0,0.0,0.0,0.0,1.6666666666666667,98.33333333333333
158,MAINE,2011,2728535.0,1431522.0,13533.0,14584.0,175325.0,244.2570165,288.73229760000004,222.03733219999998,264.5545275,1978,1328544.0,1638.0,33829.0,7758.0,0.0,7.174887892376682,3.1390134529147984,5.381165919282512,91.03139013452915,0.0,2.888888888888889,0.0,6.444444444444445,2.4444444444444446,88.22222222222223
159,MAINE,2012,2625759.0,1376755.0,13345.0,14127.0,172012.0,,,,,1977,1328501.0,1626.0,33398.0,8214.0,0.0,6.934306569343065,2.9197080291970803,5.109489051094891,100.0,0.0,4.312114989733059,0.0,7.802874743326489,2.2587268993839835,85.62628336755647
160,MAINE,2013,2535405.0,1351259.0,13550.0,13975.0,170544.0,245.84700180000002,288.73115970000003,224.833289,266.8875236,2073,1328702.0,1761.0,30454.0,6671.0,0.0,4.680851063829787,2.553191489361702,4.25531914893617,106.80851063829789,0.0,4.781704781704782,0.0,6.029106029106029,1.4553014553014554,87.73388773388774
161,MAINE,2014,2550302.0,1369822.0,13488.0,13805.0,169196.0,,,,,2199,1330089.0,1700.0,26421.0,15275.0,0.2915451895043732,5.1020408163265305,1.6034985422740524,1.6034985422740524,93.4402332361516,0.4434589800443459,10.42128603104213,0.0,3.436807095343681,2.4390243902439024,83.25942350332595
162,MAINE,2015,2596180.0,1406898.0,13311.0,13544.0,168778.0,242.24465409999996,284.875477,223.7286079,267.7729001,2190,1329328.0,1729.0,24327.0,10756.0,0.0,6.71785028790787,1.3435700575815739,1.1516314779270633,85.41266794625719,0.9671179883945842,12.379110251450678,0.0,3.67504835589942,3.8684719535783367,79.11025145067698
163,MARYLAND,2001,7981362.0,4172982.0,67448.0,66211.0,798553.0,,,,,23739,5386079.0,42088.0,219512.0,78649.0,0.29797377830750893,70.12812872467224,3.530989272943981,0.02979737783075089,28.516090584028603,0.15382463991050205,81.50608306530556,0.0,0.055936232694728014,0.7621311704656691,17.52202489162355
164,MARYLAND,2002,8568446.0,4482809.0,65824.0,67984.0,804678.0,,,,,24114,5450525.0,42015.0,217105.0,72479.0,0.45528455284552843,66.6829268292683,4.260162601626016,0.03252032520325203,30.73170731707317,0.12110202845897669,82.23584620042385,0.0,0.06811989100817438,1.067211625794732,16.507720254314258
165,MARYLAND,2003,8732518.0,4738579.0,65119.0,68967.0,808553.0,233.0798523,277.7161125,218.67375980000003,264.4397757,23768,5512310.0,38778.0,209418.0,89355.0,0.5094243504839532,67.21854304635761,4.01171676006113,0.05094243504839531,29.96688741721854,0.08927958244626055,79.9601675709086,0.0,0.04807362131721722,0.8103839022045188,19.092095323123413
166,MARYLAND,2004,8921938.0,4963083.0,63776.0,69567.0,810723.0,,,,,23289,5561332.0,38961.0,202474.0,35648.0,1.0778443113772456,41.946107784431135,7.574850299401198,0.059880239520958084,47.78443113772455,0.21231422505307856,53.07855626326964,0.0,0.0,1.5392781316348196,45.169851380042466
167,MARYLAND,2005,9782665.0,5154440.0,62347.0,68400.0,803162.0,238.4217067,277.93079460000007,220.0295858,263.51702969999997,22553,5589599.0,39369.0,198483.0,79570.0,0.7439162778968604,60.7993947799773,5.787416467028118,0.05043500189131257,29.353171100743918,0.10816267666570521,78.54052494952408,0.0,0.036054225555235075,0.6706085953273724,20.644649552927604
168,MARYLAND,2006,10585292.0,5535192.0,61045.0,66332.0,795507.0,,,,,22662,5615727.0,38111.0,195484.0,74832.0,0.4127434541467819,65.30375338578615,5.907390687475815,0.051592931768347734,26.789629820714563,0.1194921583271098,79.26811053024645,0.0,0.05227781926811054,1.3965646004480956,19.163554891710234
169,MARYLAND,2007,11541225.0,6031042.0,60281.0,65088.0,786245.0,240.3282307,285.7342652,224.7812651,264.0959609,23184,5618344.0,36063.0,192796.0,89983.0,0.1271617497456765,66.08596134282809,6.955747711088504,0.0762970498474059,27.721261444557477,0.10823291723789595,78.66368424850278,0.0,0.03607763907929865,1.414243451908507,19.777761743271522
170,MARYLAND,2008,12739693.0,6614339.0,59512.0,63639.0,783331.0,,,,,23141,5633597.0,35393.0,198165.0,93295.0,0.1722553973357832,65.39963252181902,6.132292145153881,0.12632062471290767,30.041341295360592,0.12364760432766615,76.27820710973725,0.0,0.04945904173106646,0.7975270479134466,22.751159196290573
171,MARYLAND,2009,12757599.0,6899346.0,61183.0,62590.0,786984.0,243.79504100000003,288.3415653,226.0477839,264.888126,22066,5699478.0,33625.0,182295.0,82365.0,0.025239777889954566,64.07117617364968,6.890459363957597,0.10095911155981827,27.713276123170118,0.10474337872213078,78.78946580876853,0.0,0.02992667963489451,0.2917851264402215,20.784079006434236
172,MARYLAND,2010,13205691.0,7147880.0,60765.0,61971.0,789507.0,,,,,22856,5785681.0,31607.0,173309.0,40778.0,0.12584948401711551,40.90108230556255,13.516234583438209,0.22652907123080793,43.82079033475963,0.150093808630394,56.15384615384615,0.0,0.0,0.46904315196998125,43.22701688555347
173,MARYLAND,2011,13247697.0,7205515.0,63118.0,61917.0,789359.0,247.10655580000002,287.9978023,230.7828412,267.3363958,23001,5839572.0,28817.0,166846.0,42119.0,0.1481115773882992,39.348309059491484,13.725006171315723,0.1974821031843989,48.086892125401135,0.08965393580778196,55.298547606239914,0.0,0.0,0.26896180742334586,44.34283665052896
174,MARYLAND,2012,13212140.0,7140620.0,63703.0,60908.0,792742.0,,,,,21810,5884868.0,28086.0,162309.0,55155.0,0.017901897601145723,79.77085571070533,1.8080916577157178,0.03580379520229145,18.134622269960616,0.11353959693443089,85.59939445548301,0.0,0.08515469770082316,1.021856372409878,13.180054877471854
